file,iou,has_pred
IMG_0293_JPG_jpg.rf.FhRhNF7zhi58vg90i5DH.jpg,0.989748534303922,True
6a41b6c8201604216ad196f842c6a2c6_jpg.rf.lONE5qzNiwFgyLM3HKcN.jpg,0.989749672986266,True
c733616ab773817dd1a356dbbdf2ee33_jpg.rf.WszNrlQnYbCV3AnuaqX5.jpg,0.9897992797245984,True
302e7c10664be32b4fc000452149027c_jpg.rf.w0bXRKdNwqrRv5Ga1nsf.jpg,0.9898095668887716,True
fa3cf2724c1648a8822b59ac0759475f_jpg.rf.920lOmnCAJEWgC6BOjp3.jpg,0.9898590498422806,True
e4147f3d8819fc5d67a9f72596bd9e47_jpg.rf.Fkxb5q8b5hRKAIbVx44m.jpg,0.9902264846173956,True
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.MswvcOybRO3tE8hsfiaJ.jpg,0.9902912205462618,True
1b7c1c9570e900f75eb974f99cbb3c60_jpg.rf.FHMIjjujmQS7FfjqP1gB.jpg,0.9903702175231983,True
969daa72bd7804ea1212e191820249b0_jpg.rf.cmuHnJ8YTRf1OFH6SVHs.jpg,0.9903794569259408,True
5a8433ec79c881f84ef19a07dc73665d_jpg.rf.74P3acbivfABD1A1hzUJ.jpg,0.9904169259489732,True
3914be0cea4aa8a6bbd1081ec3b034a7_jpg.rf.sLWK55J7qg7hl6t5yHJJ.jpg,0.990428089421537,True
c76c79e40bd9839a05237934cfa89ca3_jpg.rf.YlBB4mw3G7pPqerjB92O.jpg,0.9904846824494297,True
055b79dd8db4c43e1a23be6095aaf624_jpg.rf.6EAx7f2upktnijq7O3tD.jpg,0.9905885804672381,True
cfc306bf86176b92ffc1afbb98d7896f_jpg.rf.krwjqyAJvlArIijpUvR9.jpg,0.9906413978287308,True
37fe05bcf7d8568a9e55b569afdbccbd_jpg.rf.1xywJ5feE0wm2KCVz4KW.jpg,0.990757525310446,True
7a34d8620235048917b28bcfd3b5572b_jpg.rf.9pV7DZWiGnr4pCE0LzMt.jpg,0.9907898289884729,True
9c153a9c9798dab948d4260eb109b315_jpg.rf.iFcx5orH0qJJB8B5YQX0.jpg,0.9908043490020014,True
0b47311f426ff926578c9d738d683e76_jpg.rf.24TJ7frq83PNjYgb771C.jpg,0.9908197539760469,True
196829feb704a34a4e471155f14bdd80_jpg.rf.RdUaLwU7ZtUw5hDH8Wjg.jpg,0.9908635355177443,True
99ee6574b2a7afc0bb06269bbcf49a4c_jpg.rf.XRHKwxAuCjbSbMCe6sAo.jpg,0.9909235380399812,True
675619f2c8078824cfd182cec2eeba95_jpg.rf.e7DhCH3q96agnucDKtmT.jpg,0.9910187494227395,True
d9ef98145d7d35393c75a51331a20e2c_jpg.rf.ymMUDYWhY37KCFlcRUiK.jpg,0.9910557464268946,True
5758322233deed7ae7adc23536db2a4f_jpg.rf.RlJwgfb8lUgWekipCcMs.jpg,0.9910758253601238,True
8ff64b3f770bfe96bdffc629efd16460_jpg.rf.1yM0xGdl4IWLTu0EA6fk.jpg,0.9910778518657555,True
2c32afd520cc8bf076dfa5b6e2e1c4c1_jpg.rf.djoDu6ZdDuu9OX6ypd4H.jpg,0.9911191997869444,True
